"tid";"post_day";"post_month";"post_year";"retweetCt";"posting_user"
684012353625657346;4;1;2016;0;"jm_bos"
684012661512605696;4;1;2016;0;"ColoSenGOP"
684013839298478081;4;1;2016;500;"HillaryClinton"
684014599323123713;4;1;2016;4;"indystartony"
684019974369755136;4;1;2016;16;"FlaDems"
684020419490349056;4;1;2016;1;"OhioSenateDems"
684020737418465280;4;1;2016;592;"BernieSanders"
684021109201723393;4;1;2016;0;"kmcgrory"
684021577449627648;4;1;2016;0;"kmcgrory"
684021904454348800;4;1;2016;27;"JohnKasich"
684022150920011777;4;1;2016;1;"kmcgrory"
684022226958430208;4;1;2016;2;"ColoSenGOP"
684022736801378304;4;1;2016;1;"patrickdmarley"
684022919866019840;4;1;2016;1;"patrickdmarley"
684023097473810432;4;1;2016;1;"patrickdmarley"
684023539666710528;4;1;2016;4;"patrickdmarley"
684023940705062912;4;1;2016;0;"OhioSenateDems"
684025140347195392;4;1;2016;75;"JebBush"
684026575168253953;4;1;2016;17;"FlaDems"
684026890269683712;4;1;2016;939;"BernieSanders"
684027014882418688;4;1;2016;1;"aprilburbank"
684027274379788288;4;1;2016;0;"CTSenateDems"
684027469742104576;4;1;2016;1;"MISenate"
684027786219098113;4;1;2016;1;"aprilburbank"
684029003888459776;4;1;2016;704;"HillaryClinton"
684029077997531136;4;1;2016;4;"LaDemos"
684030013461630976;4;1;2016;2;"TNGOP"
684030317938655233;4;1;2016;2;"ColoSenGOP"
684030995046264832;4;1;2016;1;"kmcgrory"
684031502586347520;4;1;2016;0;"kmcgrory"
684033121860227073;4;1;2016;3;"NebraskaDems"
684034702907469824;4;1;2016;0;"jm_bos"
684035698840616961;4;1;2016;1;"CTSenateDems"
684035914952257536;4;1;2016;3;"KYSenateGOP"
684036506508476416;4;1;2016;0;"WisDems"
684037206407786496;4;1;2016;1;"aprilburbank"
684038163149488128;4;1;2016;6;"massgop"
684038465428819968;4;1;2016;0;"RhodeIslandGOP"
684038672019275776;4;1;2016;0;"aprilburbank"
684039111573819393;4;1;2016;1921;"BernieSanders"
684039461932404738;4;1;2016;263;"RealBenCarson"
684040118789738496;4;1;2016;5;"jasonnobleDMR"
684040323706810368;4;1;2016;0;"jasonmdstein"
684040468049494016;4;1;2016;2;"RobertTGarrett"
684042005609984000;4;1;2016;0;"jasonnobleDMR"
684042998380797953;4;1;2016;2;"jasonnobleDMR"
684043407073914880;4;1;2016;186;"RealBenCarson"
684045162566303745;4;1;2016;0;"jasonmdstein"
684045517316354048;4;1;2016;6;"KYSenateGOP"
684045852399251456;4;1;2016;1;"GeoffPender"
684046060591955969;4;1;2016;1;"KYSenateGOP"
684046948928765952;4;1;2016;2;"NCGOP"
684047173692960768;4;1;2016;4;"ColoSenGOP"
684047197097320448;4;1;2016;3;"KYSenateGOP"
684047589013065728;4;1;2016;70;"marcorubio"
684047985605492737;4;1;2016;3;"indgop"
684048083169243137;4;1;2016;702;"BernieSanders"
684048491446861824;4;1;2016;30;"jasonnobleDMR"
684048827012132864;4;1;2016;1;"jasonnobleDMR"
684048915793100800;4;1;2016;2;"TomLoftus_CJ"
684048931085398017;4;1;2016;1;"jasonmdstein"
684049198119923713;4;1;2016;2;"jasonmdstein"
684049211063570432;4;1;2016;1;"jasonmdstein"
684049452265422848;4;1;2016;26;"jasonnobleDMR"
684049471966072832;4;1;2016;2;"jasonmdstein"
684049506929741827;4;1;2016;3;"NebraskaDems"
684049606657740800;4;1;2016;2;"jasonmdstein"
684050487080038401;4;1;2016;6;"TNGOP"
684050979843473409;4;1;2016;89;"IanKullgren"
684051711380566016;4;1;2016;12;"JohnKasich"
684052302290907136;4;1;2016;2;"KYSenateGOP"
684052339423113216;4;1;2016;7;"KYSenateGOP"
684052380808310784;4;1;2016;2;"KYSenateGOP"
684052720479793152;4;1;2016;2;"KYSenateGOP"
684054169494417409;4;1;2016;0;"laurahancock"
684054304559243264;4;1;2016;1;"J_Hancock"
684055262202871808;4;1;2016;959;"HillaryClinton"
684055443547684864;4;1;2016;24;"JohnKasich"
684055611030417408;4;1;2016;5;"jasonnobleDMR"
684055916572991488;4;1;2016;2;"WisDems"
684056042674733058;4;1;2016;1;"jessemckinley"
684056153249177601;4;1;2016;1;"indgop"
684056210371428352;4;1;2016;77;"marcorubio"
684056439493623808;4;1;2016;1;"jessemckinley"
684056777827061760;4;1;2016;8;"FlaDems"
684056940834631682;4;1;2016;132;"RealBenCarson"
684057413536870400;4;1;2016;2;"aprilburbank"
684057550980001793;4;1;2016;0;"jessemckinley"
684057922633134084;4;1;2016;1;"kathyprojo"
684058034084122625;4;1;2016;1;"GeoffPender"
684058232848007168;4;1;2016;1;"GeoffPender"
684058389106802692;4;1;2016;1;"laurahancock"
684058527111995392;4;1;2016;0;"kathyprojo"
684058579297562624;4;1;2016;1;"GeoffPender"
684058903957606400;4;1;2016;1;"GeoffPender"
684058913315131392;4;1;2016;2;"jessemckinley"
684059517550784512;4;1;2016;3;"laurahancock"
684059662841438209;4;1;2016;88;"RealBenCarson"
684059950352433152;4;1;2016;71;"MartinOMalley"
684060655100510209;4;1;2016;0;"laurahancock"
684060762772389888;4;1;2016;5;"LelaAlstonAz"
684061704418820096;4;1;2016;5;"senatenj"
684062161887477761;4;1;2016;21;"JebBush"
684062230464180225;4;1;2016;5;"IanKullgren"
684062372932136960;4;1;2016;63;"IdahoGOP"
684062391592706050;4;1;2016;7;"JohnKasich"
684062501785448449;4;1;2016;2;"mainesenatedems"
684062606852800513;4;1;2016;0;"kathyprojo"
684062696837271552;4;1;2016;2;"IdahoGOP"
684063503200686081;4;1;2016;2;"WisDems"
684063598260432896;4;1;2016;3;"gov_gilmore"
684063912560476160;4;1;2016;0;"RepMarkCardenas"
684064305495457792;4;1;2016;0;"RepMarkCardenas"
684064699760115712;4;1;2016;2261;"realDonaldTrump"
684064794605961216;4;1;2016;32;"JohnKasich"
684065609877975040;4;1;2016;14;"JohnKasich"
684065860848254977;4;1;2016;0;"CTSenateDems"
684066999606095872;4;1;2016;2;"KYSenateGOP"
684067983065485312;4;1;2016;2;"argusjellis"
684068286372315136;4;1;2016;2;"PASenateGOP"
684068529876774912;4;1;2016;353;"BernieSanders"
684069980497788929;4;1;2016;9;"CASenateDems"
684070560213499904;4;1;2016;3;"laurahancock"
684070769668812800;4;1;2016;184;"RealBenCarson"
684071338881843200;4;1;2016;406;"NebraskaDems"
684071522957430784;4;1;2016;0;"jm_bos"
684071900855664640;4;1;2016;30;"FlaDems"
684072093974069248;4;1;2016;2;"ColoSenGOP"
684073952579325953;4;1;2016;0;"RhodeIslandGOP"
684074011609792512;4;1;2016;2;"Nat_Herz"
684074072280535049;4;1;2016;0;"jessemckinley"
684074086558003200;4;1;2016;480;"BernieSanders"
684074130849816576;4;1;2016;0;"RhodeIslandGOP"
684074295484674048;4;1;2016;0;"RhodeIslandGOP"
684074303130890240;4;1;2016;0;"indystartony"
684074455769956352;4;1;2016;1;"RhodeIslandGOP"
684074483121045504;4;1;2016;1;"stevemistler"
684074724691972098;4;1;2016;59;"marcorubio"
684075653902274565;4;1;2016;0;"jessemckinley"
684075897259986944;4;1;2016;2;"indystartony"
684076732727574530;4;1;2016;3;"indgop"
684076776914575361;4;1;2016;727;"BernieSanders"
684076993999142912;4;1;2016;0;"kmcgrory"
684077061632331776;4;1;2016;2;"indgop"
684077565825294336;4;1;2016;1;"jasonnobleDMR"
684077573236736000;4;1;2016;3;"kathyprojo"
684077622377230340;4;1;2016;4;"indystartony"
684077827549958144;4;1;2016;0;"RhodeIslandGOP"
684078208707379200;4;1;2016;2;"IowaSenate"
684078359127691264;4;1;2016;0;"inkyamy"
684078782710427648;4;1;2016;1;"indystartony"
684078936624500736;4;1;2016;4;"melmason"
684079070225809410;4;1;2016;264;"RealBenCarson"
684079606303977473;4;1;2016;12;"JohnKasich"
684079639699058688;4;1;2016;0;"OhioSenateDems"
684079977642487808;4;1;2016;0;"RhodeIslandGOP"
684080282727665664;4;1;2016;34;"IanKullgren"
684080846974906368;4;1;2016;2;"stevemistler"
684080890415165440;4;1;2016;9;"IanKullgren"
684081238861201408;4;1;2016;2;"wvdemocrats"
684081618332467200;4;1;2016;5;"wvdemocrats"
684081685357432832;4;1;2016;1;"COSenDem"
684083159428812800;4;1;2016;2;"MissouriGOP"
684083974378024960;4;1;2016;74;"JebBush"
684084027465179137;4;1;2016;4;"COSenDem"
684084082909773824;4;1;2016;2;"stevemistler"
684084422115758080;4;1;2016;1;"IowaSenate"
684084625895862272;4;1;2016;0;"COSenDem"
684084740287234048;4;1;2016;1;"massgop"
684085729279012864;4;1;2016;1;"patrickdmarley"
684085759888867328;4;1;2016;8;"nvdems"
684086673945174016;4;1;2016;1;"laurahancock"
684087645467619328;4;1;2016;1;"jasonnobleDMR"
684087917581484032;4;1;2016;2;"laurahancock"
684087992407994370;4;1;2016;1;"OhioSenateDems"
684088230984179713;4;1;2016;0;"aprilburbank"
684088646966861824;4;1;2016;0;"Jeremy_Borden"
684088695951986688;4;1;2016;1;"jasonnobleDMR"
684089117408407552;4;1;2016;2;"aprilburbank"
684089142477762560;4;1;2016;2;"OlympiaJoe"
684090913384087553;4;1;2016;1;"jasonnobleDMR"
684091199318130688;4;1;2016;10;"FlaDems"
684091606627168256;4;1;2016;0;"CTSenateDems"
684091679570264064;4;1;2016;0;"kmcgrory"
684091866225086464;4;1;2016;3;"SteveSebelius"
684092428941307905;4;1;2016;5;"SteveSebelius"
684092995398811648;4;1;2016;9;"SteveSebelius"
684093358084616192;4;1;2016;29;"marcorubio"
684093408428855296;4;1;2016;3;"kathyprojo"
684093580793753600;4;1;2016;4;"NHGOP"
684093588385476608;4;1;2016;3;"NHGOP"
684093613836382208;4;1;2016;3;"SteveSebelius"
684093785370955776;4;1;2016;0;"CTSenateDems"
684094028665745408;4;1;2016;1;"stevemistler"
684094848106811392;4;1;2016;1;"wvdemocrats"
684094906822819840;4;1;2016;3;"RobertTGarrett"
684094919099682817;4;1;2016;3;"stevemistler"
684095403999014912;4;1;2016;1;"stevemistler"
684095628079710210;4;1;2016;7;"KYSenateGOP"
684096187419504641;4;1;2016;3;"marcorubio"
684096421323145216;4;1;2016;2;"Nat_Herz"
684096451811618816;4;1;2016;35;"marcorubio"
684097172455817216;4;1;2016;0;"MISenDems"
684097517320048640;4;1;2016;15;"JohnKasich"
684097644948525056;4;1;2016;2;"NHGOP"
684098403928686592;4;1;2016;43;"IanKullgren"
684098580617900032;4;1;2016;0;"IanKullgren"
684100536262459392;4;1;2016;0;"Nat_Herz"
684100750855671809;4;1;2016;1;"massgop"
684100760318119936;4;1;2016;1;"OlympiaJoe"
684101261231296512;4;1;2016;0;"jessemckinley"
684101316163964928;4;1;2016;8;"FlaDems"
684102210855239680;4;1;2016;4;"OlympiaJoe"
684102270850445312;4;1;2016;2;"melmason"
684102503709995008;4;1;2016;137;"RealBenCarson"
684103785916973056;4;1;2016;2;"laurahancock"
684105145274089472;4;1;2016;1;"Nat_Herz"
684105539341553664;4;1;2016;1;"RobertTGarrett"
684106404458795008;4;1;2016;0;"argusjellis"
684106558469357568;4;1;2016;1;"AKSenateDems"
684107605183082496;4;1;2016;0;"jessiehellmann"
684109030537719808;4;1;2016;6;"IowaSenate"
684111022911717377;4;1;2016;28;"MartinOMalley"
684111200888553472;4;1;2016;1;"AKSenateDems"
684111432842145792;4;1;2016;1;"INSenDems"
684111712228777984;4;1;2016;0;"AZSenateGOP"
684111808689520642;4;1;2016;1;"OlympiaJoe"
684113193828921344;4;1;2016;8;"mnsrc"
684113239802658816;4;1;2016;1;"CarlyleBegay"
684113377384206336;4;1;2016;1;"CarlyleBegay"
684113597883092993;4;1;2016;1;"NHGOP"
684113691621507072;4;1;2016;52;"MartinOMalley"
684113728757960705;4;1;2016;1;"indystartony"
684114401436160000;4;1;2016;0;"kmcgrory"
684115465111601153;4;1;2016;2;"MSGOP"
684115705692729344;4;1;2016;0;"MISenate"
684116080655073280;4;1;2016;28;"MartinOMalley"
684116572974092288;4;1;2016;2;"Nat_Herz"
684116585821290496;4;1;2016;1;"Nat_Herz"
684116591307522048;4;1;2016;0;"aprilburbank"
684116814843002881;4;1;2016;3;"kathyprojo"
684117054132101120;4;1;2016;200;"RealBenCarson"
684117206318227456;4;1;2016;35;"MartinOMalley"
684117251188899840;4;1;2016;3;"MissouriGOP"
684117335695831040;4;1;2016;0;"OhioSenateDems"
684117543339048960;4;1;2016;290;"FlaDems"
684117567103963136;4;1;2016;0;"aprilburbank"
684118118747222017;4;1;2016;1;"NHGOP"
684118447391817730;4;1;2016;33;"MartinOMalley"
684118626811527170;4;1;2016;5;"NCGOP"
684119018643570688;4;1;2016;1;"OhioSenateDems"
684119060674670593;4;1;2016;1;"NHGOP"
684119528960212993;4;1;2016;3;"melmason"
684119617216761858;4;1;2016;4;"SenatorAbleser"
684120010323849218;4;1;2016;1;"NHGOP"
684120039428067329;4;1;2016;1;"jm_bos"
684120879169581057;4;1;2016;4;"vademocrats"
684121635289313280;4;1;2016;3;"ColoSenGOP"
684121669036670978;4;1;2016;2;"kmcgrory"
684122418093375489;4;1;2016;1;"jm_bos"
684122981157744640;4;1;2016;13;"NYSenDems"
684123218588872704;4;1;2016;13;"indystartony"
684123766448873475;4;1;2016;11;"indystartony"
684123902528729093;4;1;2016;0;"laurahancock"
684125135826235393;4;1;2016;0;"ILSenateGOP"
684125435492483078;4;1;2016;1;"indgop"
684125836048490497;4;1;2016;4;"stevemistler"
684126058560393217;4;1;2016;5;"NebraskaDems"
684127703520288768;4;1;2016;0;"jasonnobleDMR"
684127874056470532;4;1;2016;4;"jasonnobleDMR"
684127940355817473;4;1;2016;3;"MISenDems"
684129401919922177;4;1;2016;2;"patrickmwilson"
684129517233770497;4;1;2016;72;"JebBush"
684130262146363396;4;1;2016;5;"jasonnobleDMR"
684131794266882048;4;1;2016;1;"jasonnobleDMR"
684132252779847681;4;1;2016;24;"FlaDems"
684132316558540805;4;1;2016;1;"INSenDems"
684132417053917184;4;1;2016;2;"ColoSenGOP"
684132801105408000;4;1;2016;1194;"BernieSanders"
684132927186296832;4;1;2016;1;"gov_gilmore"
684134599077695488;4;1;2016;2;"Nat_Herz"
684134604580651008;4;1;2016;1;"jasonnobleDMR"
684135742960971776;4;1;2016;4;"indystartony"
684135767640117248;4;1;2016;11;"jasonnobleDMR"
684136408559292420;4;1;2016;2;"indystartony"
684136534384242688;4;1;2016;3;"WVGOP"
684136784985329664;4;1;2016;2;"indystartony"
684136875972538368;4;1;2016;23;"marcorubio"
684137066544893957;4;1;2016;0;"Nat_Herz"
684137302248034304;4;1;2016;0;"marcorubio"
684137910879129600;4;1;2016;3;"jasonnobleDMR"
684139811460890624;4;1;2016;667;"HillaryClinton"
684141100349677570;4;1;2016;2;"WisDems"
684141691234697216;4;1;2016;1;"UtahGOP"
684141766669254657;4;1;2016;1085;"BernieSanders"
684141791499583488;4;1;2016;3;"mikedennison"
684142693254074368;4;1;2016;4;"patrickmwilson"
684143467098865664;4;1;2016;1;"J_Hancock"
684143739212673024;4;1;2016;14;"CASenateDems"
684143999637000192;4;1;2016;0;"Nat_Herz"
684144682201255936;4;1;2016;1;"NebraskaDems"
684144782034141184;4;1;2016;13;"NebraskaDems"
684145410403766272;4;1;2016;8;"IanKullgren"
684145666415816706;4;1;2016;0;"jessemckinley"
684146048512593920;4;1;2016;4;"orsendemocrats"
684146525342142464;4;1;2016;4;"TomLoftus_CJ"
684146885364453376;4;1;2016;43;"FlaDems"
684148647261515776;4;1;2016;211;"FlaDems"
684149313518186496;4;1;2016;21;"J_Hancock"
684149876628688896;4;1;2016;3;"SteveSebelius"
684150031511859201;4;1;2016;74;"JebBush"
684150067217866752;4;1;2016;0;"SteveSebelius"
684150727787151360;4;1;2016;4;"GeoffPender"
684150728735100928;4;1;2016;4;"GeoffPender"
684151127248486400;4;1;2016;39;"MartinOMalley"
684151316172521472;4;1;2016;0;"SteveSebelius"
684152510978764800;4;1;2016;14;"SteveSebelius"
684153142255194112;4;1;2016;1;"WisDems"
684153605973098496;4;1;2016;0;"ColoSenGOP"
684154040633131012;4;1;2016;6;"indystartony"
684155159794995200;4;1;2016;12;"IanKullgren"
684155572917252098;4;1;2016;5;"patrickmwilson"
684156471873900544;4;1;2016;2;"melmason"
684156627893633026;4;1;2016;3;"SteveSebelius"
684157346948321280;4;1;2016;0;"SteveSebelius"
684157483208724481;4;1;2016;2;"jasonnobleDMR"
684157686007508992;4;1;2016;1;"SteveSebelius"
684158501686521860;4;1;2016;312;"BernieSanders"
684158528659914752;4;1;2016;1;"SteveSebelius"
684158920995160068;4;1;2016;2;"jasonnobleDMR"
684161192680505345;4;1;2016;0;"Nat_Herz"
684161413422657536;4;1;2016;6;"indgop"
684161940533284864;4;1;2016;87;"marcorubio"
684162170817359872;4;1;2016;606;"BernieSanders"
684163716024262656;5;1;2016;318;"HillaryClinton"
684163793933463552;5;1;2016;9;"LaDemos"
684164082258202625;5;1;2016;0;"Nat_Herz"
684165748332204032;5;1;2016;0;"jasonnobleDMR"
684166981164089345;5;1;2016;44;"JebBush"
684167075305111553;5;1;2016;7;"CASenateDems"
684168136871010309;5;1;2016;0;"stevemistler"
684168718016999425;5;1;2016;1;"indystartony"
684170905711435776;5;1;2016;0;"RhodeIslandGOP"
684170981330554880;5;1;2016;907;"BernieSanders"
684172530593198080;5;1;2016;2;"PhilKabler"
684172975952670720;5;1;2016;135;"RealBenCarson"
684173884833153024;5;1;2016;4;"jasonnobleDMR"
684176162847862784;5;1;2016;3;"KYSenateGOP"
684176682601717760;5;1;2016;1;"ColoSenGOP"
684176766080909313;5;1;2016;4;"jasonnobleDMR"
684177586361118721;5;1;2016;1;"WisDems"
684177590341382144;5;1;2016;4;"SteveSebelius"
684177890586537985;5;1;2016;2;"KYSenateGOP"
684178111727054849;5;1;2016;1;"KYSenateGOP"
684179008381030400;5;1;2016;0;"Nat_Herz"
684179119458893824;5;1;2016;80;"marcorubio"
684179590466650113;5;1;2016;2;"KYSenateGOP"
684179730824744960;5;1;2016;3;"Nat_Herz"
684179830833831936;5;1;2016;0;"KYSenateGOP"
684179837741854720;5;1;2016;37;"JohnKasich"
684180394233692161;5;1;2016;3;"KYSenateGOP"
684180540941926402;5;1;2016;0;"Nat_Herz"
684180632977686528;5;1;2016;870;"BernieSanders"
684180868961796096;5;1;2016;3;"kathyprojo"
684181748394143744;5;1;2016;0;"KYSenateGOP"
684181885459763200;5;1;2016;0;"kathyprojo"
684183343148089344;5;1;2016;2;"MSGOP"
684183679283793920;5;1;2016;0;"Nat_Herz"
684185142504624129;5;1;2016;2;"KYSenateGOP"
684185243721592832;5;1;2016;6;"KYSenateGOP"
684185389301673986;5;1;2016;0;"GeoffPender"
684186242280472577;5;1;2016;0;"Jeremy_Borden"
684186568144322560;5;1;2016;0;"Jeremy_Borden"
684187688208064513;5;1;2016;3;"KYSenateGOP"
684188444323528704;5;1;2016;5;"SteveSebelius"
684189142037704704;5;1;2016;1;"KYSenateGOP"
684189485500887040;5;1;2016;0;"KYSenateGOP"
684190360252317701;5;1;2016;0;"KYSenateGOP"
684191361881485312;5;1;2016;1;"WisDems"
684191788190547969;5;1;2016;0;"KYSenateGOP"
684192169507307522;5;1;2016;0;"KYSenateGOP"
684192218639417344;5;1;2016;4;"KYSenateGOP"
684192710975197184;5;1;2016;5461;"FlaDems"
684192744659619840;5;1;2016;5377;"FlaDems"
684193507725176832;5;1;2016;0;"kathyprojo"
684195056270618624;5;1;2016;135;"marcorubio"
684195885673140224;5;1;2016;1037;"BernieSanders"
684197871009292292;5;1;2016;2052;"realDonaldTrump"
684198370349572097;5;1;2016;1178;"realDonaldTrump"
684199772203397120;5;1;2016;1110;"realDonaldTrump"
684203133434748928;5;1;2016;1385;"HillaryClinton"
684205696796102656;5;1;2016;2;"jessiehellmann"
684206463951097856;5;1;2016;103;"RealBenCarson"
684207783093342208;5;1;2016;1;"WisDems"
684208833435009025;5;1;2016;31;"JebBush"
684209752256200704;5;1;2016;392;"marcorubio"
684210685300047877;5;1;2016;6;"capitolwatch"
684212197086605312;5;1;2016;0;"RhodeIslandGOP"
684215175919079424;5;1;2016;0;"jessemckinley"
684215247310200832;5;1;2016;3;"NVSenateDems"
684216070463447040;5;1;2016;1048;"realDonaldTrump"
684216660933361664;5;1;2016;826;"realDonaldTrump"
684216903863250944;5;1;2016;948;"realDonaldTrump"
684216973815844866;5;1;2016;751;"realDonaldTrump"
684217554861199360;5;1;2016;1064;"realDonaldTrump"
684218305100525569;5;1;2016;2347;"realDonaldTrump"
684218836569206784;5;1;2016;861;"realDonaldTrump"
684219579548041218;5;1;2016;1124;"realDonaldTrump"
684219732661121024;5;1;2016;0;"argusjellis"
684220183070674944;5;1;2016;1;"NebraskaDems"
684225791111094272;5;1;2016;4;"jessemckinley"
684225934082232320;5;1;2016;1;"NebraskaDems"
684226465148223489;5;1;2016;23;"indystartony"
684227621471703040;5;1;2016;6;"Nat_Herz"
684230410478424064;5;1;2016;1;"WisDems"
684232730003898368;5;1;2016;1;"laurahancock"
684236845660569601;5;1;2016;4;"NancyBarto"
684266718437355520;5;1;2016;1;"SenateRepCaucus"
684328973363458049;5;1;2016;0;"RhodeIslandGOP"
684329220890341376;5;1;2016;1;"RhodeIslandGOP"
684329408564453376;5;1;2016;0;"RhodeIslandGOP"
684329575103479809;5;1;2016;0;"RhodeIslandGOP"
684330172791812096;5;1;2016;0;"RhodeIslandGOP"
684330339934797824;5;1;2016;0;"RhodeIslandGOP"
684334513573486592;5;1;2016;11;"gov_gilmore"
684357150026498049;5;1;2016;66;"JebBush"
684358863974469632;5;1;2016;0;"KYSenateGOP"
684360118159454209;5;1;2016;126;"marcorubio"
684366216711004160;5;1;2016;8;"KYSenateGOP"
684366244758335488;5;1;2016;2;"KYSenateGOP"
684367540781477892;5;1;2016;3;"massgop"
684368709331337216;5;1;2016;2;"KYSenateGOP"
684368968807772161;5;1;2016;1;"mainesenatedems"
684372409181417473;5;1;2016;4;"PaSenateDems"
684373052063223808;5;1;2016;1;"inkyamy"
684373208754184193;5;1;2016;300;"HillaryClinton"
684373917029548032;5;1;2016;1;"INSenDems"
684374410585747456;5;1;2016;1;"CarlyleBegay"
684375375950942208;5;1;2016;0;"J_Hancock"
684376568920182785;5;1;2016;33;"marcorubio"
684378195047481344;5;1;2016;32;"JohnKasich"
684379063549595648;5;1;2016;0;"CTSenateDems"
684379403023970305;5;1;2016;5;"aprilburbank"
684381224886865920;5;1;2016;6;"J_Hancock"
684384037037674497;5;1;2016;1;"ColoSenGOP"
684385373129162753;5;1;2016;0;"jessemckinley"
684385626490195968;5;1;2016;1;"patrickdmarley"
684385814856482816;5;1;2016;0;"aprilburbank"
684386146772738049;5;1;2016;0;"jessemckinley"
684386381754404865;5;1;2016;0;"jessemckinley"
684388370131349504;5;1;2016;151;"RealBenCarson"
684388889616842752;5;1;2016;1;"indystartony"
684389095334920192;5;1;2016;0;"jessemckinley"
684389422385631233;5;1;2016;780;"BernieSanders"
684389452270014464;5;1;2016;0;"J_Hancock"
684390770695106561;5;1;2016;0;"kmcgrory"
684391207359889408;5;1;2016;0;"KYSenateGOP"
684391336980643840;5;1;2016;1;"kmcgrory"
684391682448699392;5;1;2016;18;"FloridaGOP"
684391791076839424;5;1;2016;2;"joeybunch"
684391894051348481;5;1;2016;0;"jasonnobleDMR"
684391946689875969;5;1;2016;1;"FLSenateGOP"
684391996434198528;5;1;2016;50;"JebBush"
684392062972784640;5;1;2016;0;"kmcgrory"
684392112390074368;5;1;2016;2;"indystartony"
